segment_id,average_shap_value,reliability_shap_value,shap_variance,z_score,avg_meth_R,avg_meth_S,diff,direction,mean_coef,gene_symbol,avg_depth
chrX:151972268-151974178,-0.0008835758864084972,0.0008835758864084972,4.269286817279861e-06,0.5378841192106106,0.045000000000000005,0.6866666666666665,-0.6416666666666665,U,-0.0005891812921130241,GABRE,1.6516666666666666
chrX:139651455-139653413,-0.0008835606666934169,0.0008835606666934169,6.965245931913724e-06,0.5378699383172679,0.06666666666666667,0.545,-0.4783333333333334,U,-0.0004940603604484981,,1.8591666666666666
chr2:155647132-155648877,-0.000356406116445128,0.0008803717314165515,1.8496125703211893e-06,0.5348986638354866,0.14666666666666667,0.7433333333333333,-0.5966666666666667,U,-0.0008733913769214431,,2.1416666666666666
chr17:68820957-68822955,-0.0006517705583013577,0.0008798794844551913,1.5088192657747653e-06,0.5344400151932157,0.09166666666666667,0.7566666666666667,-0.665,U,-0.0007625478523725484,,3.278333333333333
chr10:90534203-90536143,-0.00034140730767221687,0.0008785581601690883,1.073696661203668e-06,0.5332088779036201,0.04666666666666667,0.8466666666666667,-0.8,U,-0.00090096814220286,,2.4600000000000004
chr8:116551849-116552261,-2.20312939421941e-05,0.000870086697870642,1.219338638594865e-06,0.5253156353115385,0.12333333333333334,0.7616666666666667,-0.6383333333333334,U,-0.0010084923117793306,,3.6891666666666665
chrX:45362984-45364809,-0.0006388067083854828,0.0008694524600111882,2.268835381608919e-06,0.5247246873607142,0.08666666666666667,0.635,-0.5483333333333333,U,-0.0009549942961652481,,1.4141666666666666
chr4:121468839-121470714,-0.00012332733531244917,0.0008679899212346936,9.470988348550079e-07,0.5233619741765553,0.105,0.71,-0.605,U,-0.0008736924346710474,,2.7341666666666664
chr4:81054648-81056486,-0.0006248837667793947,0.0008616681290146393,1.5990189050925832e-06,0.5174716759196917,0.13,0.6933333333333334,-0.5633333333333334,U,-0.0008004084148768506,,2.1675
chr6:100392122-100392162,0.0008566629043468637,0.0008571638620930917,7.806303285155387e-06,0.5132748477619621,0.42,0.9249999999999999,-0.5049999999999999,U,-0.0004245841037633263,,2.7866666666666666
chr6:54311218-54313086,-0.0002006506617328879,0.0008563187997807541,1.1713388271192638e-06,0.5124874651824599,0.11666666666666668,0.8066666666666666,-0.69,U,-0.000759193097339746,,2.904166666666667
chr3:99494385-99494439,0.0008557015221148711,0.0008557015221148711,8.054476044446782e-06,0.5119123198071,0.545,0.975,-0.42999999999999994,U,-0.00018512220390547738,,2.5333333333333337
chr3:191055666-191056778,-0.0005118578507955343,0.0008545342118482091,1.314859180383238e-06,0.5108246843091906,0.10833333333333332,0.5116666666666667,-0.4033333333333334,U,-0.0008489674997001168,,3.2900000000000005
chr8:119203214-119205053,-0.0008512850334939053,0.0008512850334939053,7.971548290757913e-06,0.5077972786415569,0.0,0.2916666666666667,-0.2916666666666667,U,-0.00018743412109061637,,2.8891666666666667
chr7:22913401-22915363,0.0005095229584001991,0.0008511421893615443,2.0617517358341774e-06,0.5076641843362458,0.22333333333333336,0.8433333333333333,-0.6199999999999999,U,-0.0009799790037265542,,2.7866666666666666
chr3:152850244-152852187,-0.0007335557403692571,0.0008503403505041762,6.248566715268654e-06,0.5069170749945535,0.0,0.21166666666666667,-0.21166666666666667,U,-0.0007777280275296718,,3.3524999999999996
chr19:13057110-13057834,0.00044681744099332976,0.0008497163976488182,1.5622593088212421e-06,0.5063357100448133,0.8616666666666667,0.4883333333333333,0.3733333333333334,M,0.0016140975441619647,,3.3608333333333333
chr10:94739860-94740170,-0.0008492202915084461,0.0008492202915084461,7.925561321387122e-06,0.5058734656318155,0.005,0.48,-0.475,U,-0.00026048771866005535,,13.105833333333335
chr8:106328154-106329599,0.00036843667657767315,0.0008481381976189802,1.6104505077390773e-06,0.5048652300668021,0.2783333333333333,0.8683333333333333,-0.59,U,-0.0009108021075770089,,2.651666666666667
chr12:11483637-11484864,-0.00010311187067998603,0.000844861502792465,1.0815362175952775e-06,0.5018121860639211,0.26,0.8033333333333333,-0.5433333333333333,U,-0.0013392319992375824,,3.0866666666666664
chr17:56248947-56250944,-0.0006207093891430353,0.0008435121885057381,1.1251578861864353e-06,0.5005549692313501,0.024999999999999998,0.7133333333333334,-0.6883333333333334,U,-0.0007827776219532003,,2.911666666666667
chr10:90465459-90467454,-0.0002818918801704529,0.0008352116099423628,9.098234953256076e-07,0.4928209467040503,0.07666666666666666,0.8016666666666667,-0.7250000000000001,U,-0.0007861902069948639,,2.1041666666666665
chr9:72627692-72629574,-0.00047958406878298096,0.000834051614053396,1.3311286313785952e-06,0.4917401263409458,0.05833333333333334,0.705,-0.6466666666666666,U,-0.0006931521957380373,,2.7916666666666665
chr14:53969997-53970220,-0.00012462598257096787,0.0008317102919003272,8.59519609388466e-07,0.4895586111444754,0.145,0.8716666666666666,-0.7266666666666666,U,-0.0008442695432027881,,15.17583333333333
chr12:66061116-66062916,-0.00028473447125098233,0.0008290677034347743,1.1152108881448065e-06,0.4870963925693574,0.08,0.5950000000000001,-0.5150000000000001,U,-0.0007817165457927296,,2.7083333333333335
chr4:22723316-22725173,-0.0006000515074888268,0.0008288357029476705,1.711078618986729e-06,0.48688022727679314,0.16166666666666665,0.7083333333333334,-0.5466666666666667,U,-0.0007549190741821233,,3.0683333333333334
chr2:112947096-112949092,-0.0008283657314789054,0.0008283657314789054,7.548087635974399e-06,0.4864423337132462,0.0,0.16,-0.16,U,-0.00021558738702283408,,2.7116666666666664
chr16:46440522-46442424,-0.00017016093492211895,0.00082673025825063,1.8468996578299976e-06,0.4849184897192759,0.0,0.12833333333333333,-0.12833333333333333,U,-0.001334934336157686,,2.991666666666667
chr14:53933452-53935193,-0.0004672878864428232,0.0008251134241391436,1.0435191053673847e-06,0.4834120126290744,0.035,0.7399999999999999,-0.7049999999999998,U,-0.0007661142810263367,,8.709999999999999
chr6:141653764-141655504,-0.0006599402457003451,0.0008238356811958018,1.930425445761579e-06,0.4822214820374472,0.04833333333333334,0.6733333333333333,-0.625,U,-0.0007064551127495283,,1.7375000000000005
chr17:69064340-69066272,-0.0004459394446358539,0.0008221438188986602,1.2087626053395261e-06,0.48064509781082027,0.04,0.7383333333333333,-0.6983333333333333,U,-0.0008125424911211854,,3.414166666666666
chr6:105463278-105465057,-9.860617964108739e-05,0.0008214868235668638,1.1710325095880755e-06,0.4800329456990549,0.45166666666666666,0.8583333333333334,-0.40666666666666673,U,-0.0008588002305788627,,2.9175
chr2:189580449-189580516,0.0002019389373984854,0.0008170111461516897,1.1781539877992678e-06,0.47586275567078207,0.14666666666666664,0.7200000000000001,-0.5733333333333335,U,-0.0010335688660756787,SLC40A1,26.552500000000006
chr3:191254365-191256352,0.00017613267024991914,0.0008129202584625682,1.1708731894839975e-06,0.47205109154366687,0.48666666666666664,0.8933333333333334,-0.4066666666666668,U,-0.0009602049018598602,,2.773333333333333
chr7:42021468-42022284,-1.6997068712163133e-05,0.000812467435693799,1.654997647125718e-06,0.4716291761955021,0.12333333333333334,0.6283333333333333,-0.505,U,-0.0009771217173831232,,3.054166666666667
chr3:191403303-191404920,-0.00032697083136169254,0.0008119551840188359,1.1533039708738623e-06,0.4711518882614668,0.16666666666666666,0.7633333333333333,-0.5966666666666667,U,-0.0010651870779001926,,2.984166666666667
chr10:90553719-90555606,-0.0003509500069545442,0.0008108877091445476,9.113688440369865e-07,0.47015727389066864,0.1466666666666667,0.8633333333333333,-0.7166666666666666,U,-0.0008063740214564532,,1.8050000000000004
chr9:104796691-104798690,-0.00018916617682903007,0.0008099225691538581,8.941516728494319e-07,0.46925800953541924,0.13499999999999998,0.8233333333333334,-0.6883333333333334,U,-0.0009222540312154201,,2.4691666666666667
chr6:151965186-151966602,-0.00039873181583862933,0.0008081695184127864,1.1966636769250452e-06,0.4676246132824435,0.03666666666666667,0.5483333333333333,-0.5116666666666667,U,-0.0008173301532198529,,3.349166666666667
chr20:45103521-45104495,-0.00010109161807005758,0.0008067989124668851,9.308079741883067e-07,0.46634755805301364,0.525,0.9133333333333334,-0.3883333333333334,U,-0.0010538283253510013,,2.5916666666666663
chrX:45891273-45893000,9.703318735032256e-05,0.0008033693364461457,1.15146499474818e-06,0.4631520677626718,0.18166666666666667,0.8533333333333334,-0.6716666666666667,U,-0.0006692927303734784,,1.8116666666666665
chr7:41994811-41995794,-5.4396176039369834e-05,0.0008017517550846482,8.676096732929931e-07,0.46164489442601286,0.22499999999999998,0.8783333333333333,-0.6533333333333333,U,-0.0008457787958680896,,3.1766666666666663
chr9:107812684-107814556,2.5857748144051826e-05,0.0008015409931853235,1.0474379457474875e-06,0.46144851808130044,0.11833333333333333,0.7883333333333334,-0.6700000000000002,U,-0.0008169838166854509,,1.9558333333333333
chr2:84629306-84631219,-0.0007991553222836736,0.0007991553222836736,7.025141520477546e-06,0.4592256811603303,0.04,0.43166666666666664,-0.39166666666666666,U,-0.0001412618723431829,,2.5866666666666664
chr13:37117180-37117195,0.0007980452000465421,0.0007980452000465421,6.997733318316805e-06,0.4581913303226774,0.835,0.9883333333333333,-0.15333333333333332,U,-0.00026902560454982464,,14.310833333333335
chr6:129358006-129359755,0.00033522466178962344,0.0007957563292449142,1.6728437131526724e-06,0.45605868641036307,0.22166666666666665,0.84,-0.6183333333333333,U,-0.0008338044244834658,,2.555833333333333
chr10:90221543-90223246,-0.0007910220270078306,0.0007910220270078306,6.8828743193273455e-06,0.4516475239988406,0.024999999999999998,0.40166666666666667,-0.37666666666666665,U,-0.00021686754277879322,,2.14
chr3:188667071-188668834,-0.0002494896380661972,0.0007898714090612135,9.114583222325552e-07,0.4505754414865786,0.16833333333333333,0.8766666666666666,-0.7083333333333333,U,-0.0010084881879606105,,2.8575000000000004
chr6:54367613-54369607,-0.0002789194587923211,0.0007895837902826877,9.763899860248362e-07,0.45030745412938294,0.125,0.8150000000000001,-0.6900000000000001,U,-0.0007683870253392894,,2.484166666666667
chr8:119268354-119269634,0.00014417531373272108,0.000786617894483999,1.7379107692326674e-06,0.44754399556495317,0.11166666666666665,0.7166666666666667,-0.605,U,-0.001405431052979276,,3.0366666666666666
chr3:190889493-190890896,-0.00015892332667610535,0.0007866132080558416,2.2945597902393555e-06,0.4475396290089757,0.06,0.6233333333333334,-0.5633333333333335,U,-0.0008765932462853244,,2.7458333333333336
chr6:130452602-130454572,-0.0003511115067765282,0.0007862700404282574,9.98053955362149e-07,0.44721988428972365,0.085,0.8083333333333335,-0.7233333333333335,U,-0.0007409030468357901,,2.89
chr6:149237047-149237065,0.0003968624908532764,0.0007856820111784279,1.6379849188562467e-06,0.44667199097961646,0.21333333333333335,0.9366666666666666,-0.7233333333333333,U,-0.0008071772161099201,,20.651666666666664
chr2:198495905-198497773,-0.0007856554178643535,0.0007856554178643535,6.789798791815729e-06,0.4466472127923423,0.02,0.41500000000000004,-0.395,U,-0.00025603330520098056,,3.0675000000000003
chr5:55027494-55029128,-0.0007794129523119516,0.0007794129523119516,6.682330052547957e-06,0.4408308267609887,0.05833333333333333,0.36833333333333335,-0.31,U,-0.0001921977213503839,,2.2516666666666665
chr16:83791294-83791684,-0.0006370545940537514,0.0007781279100978278,9.732697048122454e-07,0.4396334951103474,0.09500000000000001,0.7533333333333333,-0.6583333333333333,U,-0.0006865706396719857,,18.120000000000005
chr6:45807922-45809649,0.000393762305165394,0.0007774993400794587,1.3515739031172757e-06,0.43904782814208304,0.10333333333333332,0.5216666666666666,-0.4183333333333333,U,-0.001328386061805729,,2.5591666666666666
chr15:95614853-95616432,-0.00029884191639489887,0.0007738123288780031,2.8364493401969495e-06,0.4356124739107186,0.12,0.5866666666666667,-0.4666666666666667,U,-0.0007423285871446444,,1.99
chr7:12982360-12984342,-0.00026543982885585165,0.0007731951584951423,7.801254444693697e-07,0.4350374284957775,0.09666666666666666,0.8116666666666665,-0.7149999999999999,U,-0.0007891521815362746,,3.700833333333333
chr2:226222279-226224244,-0.0005030980104957439,0.0007714126945295788,1.2123610241310357e-06,0.43337662661811144,0.19666666666666666,0.7616666666666667,-0.5650000000000001,U,-0.0007054204448298486,,2.5016666666666665
chrX:107882986-107884295,-0.0007692197517979181,0.0007692197517979181,6.508689292116557e-06,0.4313333632048144,0.05499999999999999,0.37333333333333335,-0.31833333333333336,U,-0.00024905169238102233,,2.2674999999999996
chr12:46981552-46983015,-0.0004846667188655828,0.0007690265226487741,8.322860111750247e-07,0.4311533229123215,0.013333333333333334,0.6416666666666667,-0.6283333333333334,U,-0.0007226735920364725,,3.860833333333334
chr4:176582695-176584519,-0.00013464074256400288,0.000766998304272434,8.204808512684561e-07,0.4292635405925552,0.11166666666666668,0.8216666666666667,-0.71,U,-0.0007415432571344877,,1.7966666666666669
chr3:190646979-190648962,-0.00043888619990502,0.0007637402238185437,1.069486545663949e-06,0.426227840438192,0.15666666666666668,0.8016666666666667,-0.645,U,-0.0010164315902894522,,3.3691666666666666
chr9:23204855-23206841,-0.0006367778149518045,0.0007624222041298132,1.373622225572067e-06,0.42499978219065687,0.1466666666666667,0.7833333333333333,-0.6366666666666666,U,-0.0008796070448356649,,2.4933333333333327
chr12:77503292-77504858,-0.0003731393913134504,0.0007593388455253745,9.231303232364074e-07,0.42212687824493766,0.04666666666666667,0.8316666666666667,-0.785,U,-0.0007379259270395631,,2.9450000000000003
chr12:101959380-101960843,-0.0003275621829979007,0.0007585384801364704,1.1335334128256984e-06,0.4213811418001111,0.5933333333333334,0.9033333333333333,-0.30999999999999994,U,-0.0011394484158522313,,1.7816666666666665
chr3:165192774-165193416,0.0006181722832757399,0.0007555376729289502,1.5084534557354434e-06,0.41858515470525404,0.17,0.7033333333333335,-0.5333333333333334,U,-0.0009479440577235394,,3.3983333333333334
chr3:86939573-86940250,-0.00028680787835056885,0.0007489489558840998,8.157686566174096e-07,0.41244615057899753,0.21833333333333335,0.8883333333333333,-0.6699999999999999,U,-0.0007638034576548423,,2.4791666666666665
chr6:75109696-75111184,-0.0004323169207419175,0.0007478184282968646,1.333783773780719e-06,0.41139278715852584,0.09166666666666667,0.7166666666666667,-0.625,U,-0.0007888436170561102,,2.749166666666666
chr2:198476988-198478819,-0.0007464022365741479,0.0007464022365741479,5.434075320048782e-06,0.4100732576097311,0.016666666666666666,0.6116666666666667,-0.595,U,-0.00036399841873730176,,2.35
chr12:81385440-81387164,-6.527553018146638e-05,0.0007459940222511825,1.1112488520715942e-06,0.40969290595765334,0.19333333333333336,0.7466666666666667,-0.5533333333333333,U,-0.0010983582998080946,,3.0500000000000003
chr2:157302924-157304603,0.0002658137608780312,0.0007437856434145394,1.009197807093962e-06,0.40763526003080547,0.3466666666666667,0.8116666666666666,-0.46499999999999997,U,-0.0007856131023223569,,1.8691666666666664
chr12:77593518-77595490,-0.0002211374624738092,0.0007419309321743334,7.935148308651527e-07,0.4059071421166301,0.14,0.8383333333333334,-0.6983333333333334,U,-0.0006802046560594642,,2.415
chrX:45817719-45819517,0.00022634146159896163,0.0007392157423423796,1.0208026551672444e-06,0.40337727758177927,0.18999999999999997,0.9049999999999999,-0.715,U,-0.0008254640977455543,,1.5008333333333335
chr4:149566497-149568256,-0.0004811227683752312,0.0007391582814853809,9.522927198394076e-07,0.403323738715895,0.08,0.7716666666666666,-0.6916666666666667,U,-0.0006285252754332832,,2.4533333333333336
chr6:99939305-99941117,-0.0007359431490620831,0.0007359431490620831,6.442797711775619e-06,0.400328055174057,0.06166666666666667,0.5533333333333333,-0.4916666666666667,U,-0.0005353481157656044,,2.0658333333333334
chr13:60526804-60528644,0.00030150543709998114,0.0007358900167442165,1.0901692978198905e-06,0.4002785494028423,0.9366666666666665,0.8099999999999999,0.1266666666666666,M,0.0016362797860648129,,2.674166666666667
chr8:119198596-119200326,-0.0004796317957475398,0.0007285833555481266,2.3240808201124595e-06,0.393470604407388,0.06333333333333334,0.7016666666666667,-0.6383333333333333,U,-0.0009003322290046124,,3.115833333333333
chr10:27565767-27567669,-0.00019014784020064145,0.0007284590199098791,7.027547342738801e-07,0.3933547552988216,0.06833333333333333,0.77,-0.7016666666666667,U,-0.0008090643460688876,,2.8183333333333334
chr12:39767860-39768700,0.0007271534766731145,0.0007271534766731145,5.816273965015774e-06,0.39213832192295395,0.7900000000000001,1.0,-0.20999999999999985,U,-0.00011922246894133942,,2.4999999999999996
chr6:55276877-55277528,-0.0006387188511815121,0.0007182027666679352,3.6295160335208933e-06,0.38379854267903163,0.018333333333333333,0.38833333333333336,-0.37000000000000005,U,-0.0005860296162525449,,2.725833333333334
chr12:68946075-68947935,-0.00043560306323188225,0.0007131443661186429,9.16040171894553e-07,0.37908540328740536,0.18833333333333332,0.7199999999999999,-0.5316666666666665,U,-0.0008472846412281692,,2.5775
chr7:22925650-22927135,0.00018248089640416333,0.000711393353634671,9.5979384185135e-07,0.3774539061702797,0.09333333333333334,0.6266666666666666,-0.5333333333333332,U,-0.0011441656901940464,,4.184166666666667
chr4:73490581-73492284,-0.000411902243353769,0.0007112222411938806,8.787244393649381e-07,0.3772944730100885,0.05499999999999999,0.7333333333333334,-0.6783333333333335,U,-0.0007139429888521976,,2.865
chr6:44514115-44516102,-0.0005113032619333518,0.0007106395202045742,1.557101359699706e-06,0.37675152564515285,0.105,0.5766666666666667,-0.4716666666666667,U,-0.0007320834072944617,,2.9441666666666664
chr13:56842795-56843871,-0.0004327981879291806,0.000710475996963327,1.1356648656978257e-06,0.3765991636836478,0.47500000000000003,0.86,-0.38499999999999995,U,-0.0011861311025575772,,2.6025
chr7:15560150-15562061,-3.547451314301366e-05,0.000708193494225912,1.489016831515856e-06,0.3744724531832881,0.09000000000000001,0.39000000000000007,-0.30000000000000004,U,-0.0009226853040556318,AGMO,3.5175000000000005
chr2:83794421-83795606,-0.0007045004782840414,0.0007045004782840414,5.135627435938218e-06,0.37103150406509916,0.07666666666666667,0.5750000000000001,-0.4983333333333334,U,-0.00031380229225455407,,3.523333333333334
chrX:36974567-36975780,-0.0007030913569933819,0.0007030913569933819,5.460667576620667e-06,0.36971856235598205,0.016666666666666666,0.34833333333333333,-0.33166666666666667,U,-0.00035935968397930474,,1.8125000000000002
chr6:148413799-148415719,-0.0005206129617477006,0.0007024541471135217,1.4281099514108357e-06,0.3691248452400208,0.11833333333333333,0.7383333333333333,-0.62,U,-0.0007640253958401391,,2.3116666666666665
chr12:58564621-58566584,-0.00027982664368392246,0.0006990089756616814,8.195115619991139e-07,0.36591482398481473,0.11166666666666668,0.7766666666666667,-0.665,U,-0.0006241905590840703,,3.1291666666666664
chr17:56213250-56215219,-0.0005245398489867661,0.0006982987540592587,7.89504177845565e-07,0.36525307856182115,0.021666666666666667,0.685,-0.6633333333333333,U,-0.0006515082265341888,,3.704166666666667
chr12:69026136-69027932,-0.000500574457172476,0.0006971301287242955,8.408010290763064e-07,0.3641642177556048,0.08333333333333333,0.7516666666666666,-0.6683333333333332,U,-0.0006027647843234092,,2.6524999999999994
chr2:226155620-226157404,-0.0003610973284277252,0.0006967223379520032,1.0696409404572548e-06,0.3637842607447466,0.09499999999999999,0.7783333333333333,-0.6833333333333333,U,-0.0006967320330803317,,2.6266666666666665
chr5:114403472-114405427,-0.0005774644280611177,0.0006918897640945079,1.7793526670252558e-06,0.35928153424281106,0.07500000000000001,0.6733333333333333,-0.5983333333333334,U,-0.0006561914880824208,,2.2458333333333336
chr6:130793738-130795653,-0.0004157119064587336,0.0006916413982399547,9.774921628019015e-07,0.3590501206010437,0.04833333333333333,0.6649999999999999,-0.6166666666666666,U,-0.0006357031277934301,,2.876666666666667
chr17:68933933-68935812,-0.0005809658916624609,0.000689558475241461,1.0931996187907555e-06,0.35710936752341366,0.13166666666666668,0.695,-0.5633333333333332,U,-0.0006130749440757416,,4.283333333333333
chr6:148478324-148480205,0.00022860905817681867,0.0006874614927372705,8.666095071297342e-07,0.35515551457172634,0.15833333333333333,0.8433333333333333,-0.6849999999999999,U,-0.0010620393001163205,,3.0124999999999997
chr15:94741544-94743167,-0.0006863698059492456,0.0006863698059492456,1.814319015944991e-06,0.3541383408714986,0.06166666666666667,0.5766666666666667,-0.515,U,-0.0005200608289316321,,2.5075000000000003
chr3:167437003-167438534,-0.0006851426222945788,0.0006851426222945788,5.163624541731612e-06,0.3529949186440162,0.0,0.37333333333333335,-0.37333333333333335,U,-0.00012472896913140526,,2.295833333333333
chr2:19605191-19606575,-0.0006780244770992331,0.0006780244770992331,4.442364886185389e-06,0.34636262248862526,0.025000000000000005,0.61,-0.585,U,-0.0005016182993270484,,3.6966666666666668
chr3:87314650-87316329,5.075188064862494e-05,0.0006774772659565655,8.358742612624988e-07,0.34585276124554826,0.21333333333333335,0.7416666666666667,-0.5283333333333333,U,-0.0006652186039611587,,2.7825
chr20:26157563-26158186,0.00034414459190525794,0.0006758511095456191,7.720904739354322e-07,0.34433759814948833,0.4633333333333334,0.9083333333333332,-0.44499999999999984,U,-0.0008580248642731345,,3.189166666666667
chr6:71442375-71442550,0.0006339601511274691,0.0006730762859488076,3.499434480276347e-06,0.34175217015273235,0.6,0.9600000000000001,-0.3600000000000001,U,-0.0005284842092398524,,7.5441666666666665
chr17:56295018-56296679,-0.0002945592087497959,0.000671738978793399,6.636685868287788e-07,0.3405061409046647,0.13,0.7949999999999999,-0.6649999999999999,U,-0.0006213638318861288,,3.1200000000000006
chr2:56981856-56983802,-0.00030694431119430163,0.0006692891709189273,6.897678648751989e-07,0.33822354468030996,0.04,0.7483333333333334,-0.7083333333333334,U,-0.00074170297826353,,2.2875
chr1:119317736-119319571,-0.0005073553430578451,0.0006688454463853343,1.292134718700171e-06,0.33781010656722876,0.030000000000000002,0.4166666666666667,-0.38666666666666666,U,-0.00048110291029148825,,2.7983333333333333
chrX:29563740-29565614,-0.0006684155795007666,0.0006684155795007666,4.446202707063646e-06,0.3374095802492615,0.06166666666666667,0.6316666666666666,-0.57,U,-0.00037625042394775956,,1.5016666666666667
chr1:158194267-158195795,0.00011391107272598791,0.0006678618299315601,1.366705390943414e-06,0.33689362685998536,0.05666666666666667,0.5950000000000001,-0.5383333333333334,U,-0.0011965606469535376,,4.493333333333333
chr8:119170292-119172287,-0.0006152127710316524,0.0006677137617789526,2.1733153554890755e-06,0.3367556650999589,0.021666666666666667,0.6366666666666667,-0.615,U,-0.000647355922625424,,3.2183333333333333
chr18:1997139-1999101,-0.0006664887771998903,0.0006664887771998903,2.9308047609903393e-06,0.33561429185016334,0.015,0.6783333333333333,-0.6633333333333333,U,-0.0006350069449718622,,3.496666666666666
chr18:63615404-63617233,-0.0006626809539880095,0.0006626809539880095,4.830606514563042e-06,0.33206637163281816,0.043333333333333335,0.535,-0.4916666666666667,U,-0.00020506760440058312,,3.8041666666666667
chr3:191149511-191151357,-0.0006019614380695919,0.0006618798365538059,1.7675296788070666e-06,0.3313199344735482,0.03833333333333334,0.68,-0.6416666666666667,U,-0.0005275142850572567,,2.638333333333333
chr3:51092303-51094278,-0.0005725092107625151,0.000656631391735933,3.812514301435812e-06,0.3264297222859519,0.049999999999999996,0.39999999999999997,-0.35,U,-0.000775555162762329,,2.5591666666666666
chr12:77928347-77929901,-0.0002247571910311579,0.0006550003468267263,7.630117436564896e-07,0.3249100043561076,0.245,0.835,-0.59,U,-0.0007691686171066196,,2.7441666666666666
chr5:39738157-39740124,-0.0001446261918478209,0.0006518268931743681,6.9899510040946e-07,0.32195315480046655,0.16166666666666668,0.805,-0.6433333333333333,U,-0.0007485964887132742,,2.7091666666666665
chr6:54624827-54626504,-0.00032116498850135567,0.0006515936791866931,1.1597487485858193e-06,0.32173585883481925,0.09833333333333334,0.7333333333333334,-0.635,U,-0.0007551286566446902,,2.4766666666666666
chr6:148339587-148341468,0.00017750089058343548,0.0006514723530978401,8.595040066024719e-07,0.3216228138588366,0.29000000000000004,0.8833333333333333,-0.5933333333333333,U,-0.0008274786985117769,,3.0250000000000004
chr19:54395525-54395581,-0.0006502187651431754,0.0006502187651431754,4.650628867987475e-06,0.3204547895569998,0.94,0.635,0.30499999999999994,M,0.0002162618415545647,,3.3649999999999998
chr6:125185422-125186895,0.0005006426187155849,0.000649140983659184,3.285091279919346e-06,0.31945057205420124,0.43166666666666664,0.945,-0.5133333333333333,U,-0.000593811785199353,,2.3349999999999995
chr20:4489166-4491089,-0.0006445859452295454,0.0006445859452295454,4.570401448662133e-06,0.31520643779794816,0.015,0.43999999999999995,-0.42499999999999993,U,-0.0002246231422443355,,3.0033333333333334
chr4:80606262-80608198,-0.0001184185342426939,0.0006420208494621995,8.23564931823897e-07,0.3128164226564894,0.15666666666666665,0.8116666666666666,-0.655,U,-0.0006842453806193898,,2.629166666666667
chr4:80851454-80853054,-0.0002309360146297151,0.0006409883020772033,8.125311699993134e-07,0.3118543517990072,0.13166666666666668,0.59,-0.45833333333333326,U,-0.0005981171784668778,,2.7575000000000003
chr15:48537649-48537747,-2.3907018145998552e-05,0.0006408769338283091,7.352385660185742e-07,0.31175058499056163,0.20166666666666674,0.9116666666666666,-0.7099999999999999,U,-0.0008573206451942436,,25.095000000000002
chr12:58676088-58678060,-0.0003015028101661865,0.0006393106256959742,6.761607704216286e-07,0.3102911852285232,0.14500000000000002,0.8066666666666666,-0.6616666666666666,U,-0.0006514280187943619,,3.5241666666666673
chr5:53250238-53252086,-0.00034583536106223264,0.0006380543508467123,9.144054282126801e-07,0.30912065742609485,0.25833333333333336,0.795,-0.5366666666666666,U,-0.0011713766512811304,,2.4908333333333332
chr6:126975081-126976745,-0.0005618127992118596,0.0006359365676679779,1.3577923203478356e-06,0.3071474235500205,0.065,0.63,-0.565,U,-0.0005574741381826847,,3.116666666666667
chrX:105345999-105347918,-0.0006135089593436935,0.0006346307726829634,1.7105039537889115e-06,0.30593075560898114,0.02666666666666667,0.41999999999999993,-0.39333333333333326,U,-0.00043962780800308496,,1.9008333333333332
chr2:157241321-157243160,-0.00016760362457153688,0.0006333809906716438,1.1783092922682505e-06,0.3047662774758052,0.09333333333333334,0.7716666666666666,-0.6783333333333332,U,-0.0009851645979806034,,2.713333333333333
chrX:30051724-30053714,-0.0004865838724592334,0.000631729647403122,6.175855583343541e-07,0.303227646651274,0.05333333333333334,0.8216666666666667,-0.7683333333333333,U,-0.0005675871332510458,,1.9933333333333338
chr8:63303368-63304881,-0.0003406640079910308,0.0006284007851595401,1.1290694702032986e-06,0.3001259959186688,0.06333333333333334,0.6333333333333333,-0.57,U,-0.000578982796807097,,2.6783333333333332
chr12:101122857-101123832,-0.00012794351858681048,0.0006246753678468507,6.478030617625198e-07,0.2966548569854067,0.2016666666666667,0.8383333333333334,-0.6366666666666667,U,-0.000882347714691767,,3.608333333333333
chr6:54141332-54143287,-0.0003041477453214214,0.0006239238502404817,6.203450017062112e-07,0.2959546342174462,0.07666666666666667,0.8000000000000002,-0.7233333333333335,U,-0.0006362365397487786,,1.8175
chr5:128440525-128442332,-0.0003011919547768334,0.0006230007157948994,6.096359267786079e-07,0.2950945083185888,0.05333333333333334,0.7083333333333334,-0.655,U,-0.0006501827363952739,,2.7441666666666666
chr1:998800-999519,-0.0006171123857290369,0.0006171123857290369,4.1891046628220205e-06,0.28960808625416834,0.045000000000000005,0.24000000000000002,-0.195,U,-0.00012252087253499517,HES4,3.2316666666666674
chr3:191205955-191206958,0.0002111154599582892,0.0006170817949711277,1.1889621528256254e-06,0.2895795834686106,0.26,0.82,-0.5599999999999999,U,-0.0007082172992830889,,3.223333333333333
chr17:56396442-56398189,-0.00045857419270410664,0.0006159265303477312,2.1808279016922223e-06,0.2885031714385186,0.125,0.66,-0.535,U,-0.0005265107133120885,,3.089166666666667
chr2:84773122-84774849,-0.0006089321946607572,0.0006152715956125283,2.1703778736843464e-06,0.28789293927731485,0.0,0.38000000000000006,-0.38000000000000006,U,-0.00045649609539135066,,3.3475
